,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
71,22.260528,5.323812969694215,-80.38251322765701,6.5493117701829275,4.375454714309224,16.830264786586927,132,156.49074074074073,175
72,18.756556000000003,4.886879251857937,62.86991171443385,5.656797727150618,4.344499734701303,15.390370701221695,127,154.3956043956044,173
73,18.756556000000003,4.886879251857937,-53.464593996555905,4.956741445363163,4.838338669988375,14.74831774390431,134,167.1868131868132,185
74,20.199368000000003,5.071354268463012,-13.796556493304724,5.299259319728362,4.862098716783028,15.390370701221697,134,163.57142857142858,181
75,15.252584000000002,4.4068348174392495,54.24054117807293,4.482474538809743,4.348444037500256,13.198264786586927,134,159.33783783783784,177
76,26.795080000000002,5.8409378921832635,78.05347631294362,7.215444468623453,4.7449519851890685,18.224529573173854,134,173.74615384615385,196
77,15.046468,4.376957626730261,45.0000160903854,4.3869149393316835,4.377877314458072,13.198264786586927,135,161.8904109589041,180
78,8.24464,3.2399693949334325,-71.5650767661759,3.5747995748013626,2.9422562770771687,9.45610591463477,141,164.05,179
79,16.283164000000003,4.5532810497714715,74.02097173056863,5.646950615968245,3.7371030019962714,14.638158871952156,129,150.0126582278481,166
80,14.634236000000001,4.316582905746968,69.97753194120509,5.019936360965711,3.7381996239343347,13.198264786586927,132,155.7605633802817,173
81,16.48928,4.582008659988611,-76.2326695123448,4.846400662044552,4.325269107574015,13.574370701221696,129,155.25,171
82,19.374904,4.966779031550275,-79.19408372770819,5.236103071054063,4.700503428636716,14.858476615856468,134,163.4468085106383,183
83,22.878876,5.397248341728611,-18.497706832902338,6.734996572183448,4.40520691706864,17.47231774390431,134,162.07207207207207,182
84,27.207312,5.8856966915011455,-60.606994361369935,7.624707531230537,4.882359714130473,20.46226478658693,129,154.03787878787878,170
85,27.619544,5.930117674072986,-53.46258620639537,7.886869137189073,4.5611055938744345,20.040529573173853,125,154.66417910447763,174
86,13.603656,4.161816042567687,76.11852924255867,4.4453577543394625,3.902134571215509,12.290264786586926,123,156.8030303030303,175
87,13.191424000000001,4.098273134890902,-66.03218688752487,4.449586839165319,3.75596312025648,12.024317743904312,135,163.375,182
88,17.107628000000002,4.667130648076881,-83.54332533855901,4.955718530326403,4.421156641742227,14.106264786586927,135,165.32530120481928,183
89,23.291108,5.445655125537929,14.256151459001172,7.6342848109850285,4.0308617396369995,18.490476615856466,134,159.5929203539823,175
90,13.603656,4.161816042567687,-76.11852924255868,4.4453577543394625,3.9021345712155098,12.290264786586926,136,162.53030303030303,180
91,16.901512,4.638930204714865,90.00003218077504,4.885113472530633,4.421066552701354,13.840317743904311,138,158.1341463414634,173
92,15.870932000000002,4.495275101059192,45.00001609038752,4.515168455530556,4.515168455530556,13.46421182926954,129,154.05194805194805,171
93,17.313744000000003,4.695161714810381,-77.22322035189546,4.991544321098348,4.448402874011425,14.106264786586927,138,162.4047619047619,178
94,16.48928,4.582008659988611,-88.82647450784162,4.869618108675535,4.322064676246678,13.84031774390431,134,166.6375,185
95,20.405484,5.097162853810014,-83.58474317663875,5.360767284246406,4.851870236437515,15.390370701221695,134,156.75757575757575,174
